Timestamp,"Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Blazor / C#]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Rust]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [C++ / Emscripten]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Go / TinyGo]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [AssemblyScript]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Grain]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Python]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Zig]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Swift]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Java]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [WAT]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [JavaScript]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Ruby]","Current Language Usage - which languages do you use, or have you tried using, when developing applications that utilise WebAssembly? [Kotlin]",Current Language Usage - are there any other languages not listed about that you use?,Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Blazor / C#],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Rust],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [C++ / Emscripten],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Go / TinyGo],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [AssemblyScript],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Grain],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Python],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Zig],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Swift],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Java],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [JavaScript],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [WAT],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Ruby],Desired Usage - which languages do you want to use in the future to develop applications that utilise WebAssembly? [Kotlin],Desired Usage - are there any other languages not listed that you want to use?,WebAssembly runtimes - which have you heard about or used? [WasmEdge],WebAssembly runtimes - which have you heard about or used? [Wasmtime],WebAssembly runtimes - which have you heard about or used? [Wasmer],WebAssembly runtimes - which have you heard about or used? [WebAssembly Micro Runtime (WAMR)],WebAssembly runtimes - which have you heard about or used? [Wasm3],WebAssembly runtimes - which have you heard about or used? [Wazero],WebAssembly runtimes - any other runtimes you have used not listed above?,Your Current Usage - what are you using WebAssembly for at the moment?,What’s the status of your organisation’s WebAssembly adoption?,Which of the following is the biggest obstacle to your organisation increasing its use of WebAssembly,"How often do you personally use WebAssembly, either writing applications that run on a WebAssembly platform / runtime, or building the platform itself?",What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [Better build tooling],What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [Better debugging support],What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [A greater breadth of supported languages],What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [A stronger and more inclusive community],What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [Better integration with JavaScript and browser APIs],"What WebAssembly Needs - what do you feel WebAssembly most needs to be a success in the future? [Better integration with 'non browser' APIs, e.g. WASI]",Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Exception handling],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Web Content Security Policy],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Threads],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [ECMAScript module integration],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Type Reflection for WebAssembly JavaScript API],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Instrument and Tracing Technology],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Garbage collection],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [JS Promise Integration],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [Component Model],Future features - WebAssembly has a number of new features under proposal (https://github.com/WebAssembly/proposals) - what future features are you interested in? - feel free to skip this question if you don't know. [JS String Builtins],How satisfied are you with the continued evolution of WebAssembly?,WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [I/O Streams],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Filesystem],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [CLI],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Clocks],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Machine Learning (wasi-nn)],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Crypto],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [HTTP],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Parallel],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Sockets],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [SQL],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [key-value store],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Runtime config],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Message queue],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Poll],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Environment],WASI future features - WebAssembly System Interface  has a number of new features under proposal (https://github.com/WebAssembly/WASI/blob/main/Proposals.md) - what future features are you interested in? - feel free to skip this question if you don't know. [Random],How satisfied are you with the continued evolution of WASI?,Job Role - what most closely describes your role?,JavaScript Proficiency - how proficient are you at JavaScript?,WebAssembly Proficiency - how proficient are you at WebAssembly?,WebAssembly Experience - how long have you used or known about WebAssembly for?,Back-end Proficiency - how proficient are you at back-end development?,What is your professional relationship with WebAssembly?,And finally ... tell us what is the thing that excites you most about WebAssembly?  (and thank you for your time👏 )
10/10/2023 8:55:34,not used,have used occasionally,have used occasionally,not used,not used,not used,have used occasionally,not used,not used,use sometimes,not used,have used occasionally,not used,use frequently,Typescript ,don’t want to use,want to use a little,don’t want to use,don’t want to use,not heard of it,not heard of it,don’t want to use,want to use a little,don’t want to use,don’t want to use,don’t want to use,not heard of it,don’t want to use,want to use a lot,,not heard of it,not heard of it,not heard of it,not heard of it,not heard of it,not heard of it,,I'm not using webassembly,Don't know or not sure,None,I don't do either,needs this,needs this,needs this,needs this,doesn’t need this,doesn’t need this,don’t know what it is :shrug:,no interest,don’t know what it is :shrug:,no interest,no interest,don’t know what it is :shrug:,modest interest,no interest,don’t know what it is :shrug:,no interest,4,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,no interest,no interest,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,4,"Developer, back-end","Writing short, simple JavaScript or jQuery statements",I have no idea what WebAssembly is,2 years,Able to handle complex multi-server or microservices architectures,None,Kotlin integration 
10/10/2023 9:01:23,not used,use sometimes,use frequently,use frequently,not used,not used,not used,not used,not used,not used,have used occasionally,have used occasionally,not used,not used,"C, Prolog",don’t want to use,want to use a lot,want to use a little,want to use a lot,don’t want to use,don’t want to use,don’t want to use,want to use a lot,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,"C, Prolog",heard of it,used it,used it,heard of it,not heard of it,used it,,"Web development, Serverless, Backend services (excluding Serverless), Game Development, As a plug-in environment",Used in production for a few applications or business segments,A lack of understanding with the organisation,"Very frequently, almost every day",really needs this,really needs this,needs this,needs this,needs this,really needs this,modest interest,no interest,very interested,very interested,very interested,modest interest,modest interest,very interested,very interested,modest interest,4,very interested,very interested,very interested,very interested,no interest,modest interest,very interested,very interested,very interested,very interested,very interested,modest interest,very interested,modest interest,modest interest,modest interest,4,"Developer, full-stack","Handling advanced front-end patterns (state management, data loading, etc.)","I’ve created advanced WebAssembly tooling (compilers, analyzers)",2 years,Able to handle complex multi-server or microservices architectures,"I am an end-user, writing applications that are executed on a WebAssembly runtime",Looking forward to replacing Docker with Wasm! Love using Prolog etc. as an alternative to JS
10/10/2023 9:28:06,use frequently,not used,use sometimes,use sometimes,use frequently,have used occasionally,not used,use frequently,not used,not used,not used,have used occasionally,use frequently,not used,,want to use a lot,don’t want to use,want to use a little,want to use a little,want to use a lot,want to use a lot,don’t want to use,want to use a lot,don’t want to use,don’t want to use,want to use a little,don’t want to use,want to use a lot,don’t want to use,,used it,not heard of it,used it,not heard of it,used it,used it,,"Web development, Blockchain, Cryptography, As a plug-in environment",Piloting or actively evaluating in test environments,A lack of understanding with the organisation,"Relatively frequently, a few times a week",needs this,needs this,really needs this,really needs this,needs this,doesn’t need this,no interest,very interested,very interested,modest interest,no interest,no interest,no interest,no interest,no interest,very interested,2,don’t know what it is :shrug:,very interested,very interested,very interested,no interest,very interested,very interested,don’t know what it is :shrug:,very interested,no interest,no interest,don’t know what it is :shrug:,no interest,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,5,"Developer, full-stack",Architecturing entire front-end codebases from scratch,"I can confidently describe the inner workings of WebAssembly (wasm binary structure, linear memory)",3 years,"Setting up an entire back-end from scratch (Go, Node.js, etc.)","I am an end-user, writing applications that are executed on a WebAssembly runtime",
10/10/2023 9:28:58,not used,have used occasionally,have used occasionally,not used,not used,not used,not used,not used,not used,not used,use frequently,have used occasionally,not used,not used,Virgil,want to use a little,want to use a little,don’t want to use,don’t want to use,want to use a little,not heard of it,don’t want to use,want to use a little,don’t want to use,want to use a lot,don’t want to use,want to use a little,don’t want to use,want to use a lot,,heard of it,used it,used it,used it,used it,used it,Wizard,"Web development, Internet of Things, Embedded",Piloting or actively evaluating in test environments,"A lack of standardisation, e.g. finalised component model","Very frequently, almost every day",really needs this,really needs this,needs this,needs this,doesn’t need this,really needs this,very interested,no interest,modest interest,no interest,no interest,very interested,very interested,no interest,modest interest,no interest,3,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,4,Academic researcher,"Writing short, simple JavaScript or jQuery statements","I’ve created advanced WebAssembly tooling (compilers, analyzers)",5+ years,"Able to develop apps using pre-existing frameworks (Rails, Laravel, etc.)",I am building a WebAssembly runtime,It will be the one universal code format!
10/10/2023 9:34:15,not used,have used occasionally,not used,not used,not used,not used,use frequently,not used,not used,have used occasionally,not used,have used occasionally,not used,use frequently,,don’t want to use,want to use a little,don’t want to use,don’t want to use,don’t want to use,not heard of it,want to use a lot,not heard of it,want to use a lot,don’t want to use,don’t want to use,not heard of it,don’t want to use,want to use a lot,,heard of it,heard of it,heard of it,heard of it,heard of it,heard of it,,"Web development, Internet of Things, Serverless, Backend services (excluding Serverless)",Used in production for a few applications or business segments,"A lack of standardisation, e.g. finalised component model","Infrequently, a few times a month",really needs this,really needs this,really needs this,needs this,needs this,really needs this,modest interest,modest interest,modest interest,modest interest,very interested,modest interest,very interested,modest interest,modest interest,modest interest,2,very interested,very interested,very interested,very interested,very interested,no interest,very interested,very interested,very interested,very interested,very interested,very interested,very interested,no interest,very interested,very interested,2,DevOps specialist,Architecturing entire front-end codebases from scratch,"I am confident in using WebAssembly, but consider it a ‘black box’",< 1 year,Not able to handle any back-end work,"I am an end-user, writing applications that are executed on a WebAssembly runtime",
10/10/2023 10:07:22,not used,not used,not used,not used,not used,not used,not used,use sometimes,not used,not used,not used,not used,not used,not used,,don’t want to use,want to use a little,don’t want to use,don’t want to use,want to use a lot,want to use a lot,don’t want to use,want to use a little,don’t want to use,don’t want to use,want to use a lot,want to use a lot,don’t want to use,don’t want to use,"Crystal, Haskell",not heard of it,heard of it,heard of it,not heard of it,not heard of it,not heard of it,,Embed examples of CLI in browser,Don't know or not sure,A lack of viable use cases within the organisation I work,"Infrequently, a few times a month",really needs this,really needs this,doesn’t need this,doesn’t need this,needs this,really needs this,no interest,no interest,very interested,no interest,no interest,modest interest,no interest,no interest,no interest,very interested,3,very interested,very interested,very interested,very interested,no interest,no interest,very interested,very interested,very interested,modest interest,very interested,very interested,very interested,very interested,very interested,very interested,3,"Developer, full-stack",Architecturing entire front-end codebases from scratch,"I have a reasonable understanding of how WebAssembly works (separate VM, host interface)",5+ years,Able to handle complex multi-server or microservices architectures,"I am an end-user, writing applications that are executed on a WebAssembly runtime",it's a cool VM
10/10/2023 10:42:35,not used,use frequently,not used,not used,have used occasionally,not used,have used occasionally,not used,not used,not used,use frequently,not used,not used,not used,,don’t want to use,want to use a lot,don’t want to use,don’t want to use,don’t want to use,not heard of it,want to use a little,want to use a little,don’t want to use,don’t want to use,don’t want to use,want to use a lot,don’t want to use,don’t want to use,,heard of it,used it,used it,used it,used it,heard of it,wasmi,"Blockchain, Cryptography, As a plug-in environment",Used in production for most or all applications and business segments,Wasm standardization driving away from our own use case with over focus on cloud computing and just little focus on embedded environments.,"Very frequently, almost every day",needs this,needs this,needs this,really needs this,doesn’t need this,really needs this,modest interest,no interest,modest interest,no interest,no interest,modest interest,modest interest,no interest,very interested,no interest,3,no interest,very interested,modest interest,very interested,no interest,modest interest,modest interest,very interested,modest interest,modest interest,very interested,modest interest,modest interest,modest interest,very interested,very interested,4,"Developer, back-end",Not able to write any JavaScript,"I’ve created advanced WebAssembly tooling (compilers, analyzers)",5+ years,"Able to set up all-in-one CMSs (WordPress, etc.) or static site generators (Jekyll, etc.)",I am building a WebAssembly runtime,It has the potential to be the unifying link across language ecosystems and embedded environments and scale well into the future of computing.
10/10/2023 10:57:19,not used,use frequently,use frequently,not used,have used occasionally,not used,not used,not used,not used,not used,use sometimes,not used,not used,not used,,don’t want to use,want to use a little,want to use a lot,don’t want to use,want to use a little,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,want to use a little,want to use a lot,don’t want to use,don’t want to use,,heard of it,heard of it,used it,heard of it,used it,heard of it,,"Web development, Serverless, Scientific, As a plug-in environment",Used in production for a few applications or business segments,Tooling is not as solid as native counterparts,"Very frequently, almost every day",really needs this,really needs this,needs this,really needs this,really needs this,needs this,very interested,very interested,very interested,modest interest,modest interest,no interest,modest interest,modest interest,no interest,no interest,3,,,,,,,,,,,,,,,,,4,"Developer, back-end","Working on existing front-end codebases using modern frameworks (React, Vue, etc.)","I’ve created advanced WebAssembly tooling (compilers, analyzers)",5+ years,"Able to set up all-in-one CMSs (WordPress, etc.) or static site generators (Jekyll, etc.)","I work for a service provider or vendor, building a platform that integrates a WebAssembly runtime",Binary format
10/10/2023 11:14:52,not used,not used,not used,use frequently,not used,not used,not used,not used,not used,not used,not used,not used,not used,not used,,don’t want to use,want to use a little,want to use a little,want to use a lot,don’t want to use,don’t want to use,don’t want to use,want to use a lot,want to use a little,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,,heard of it,heard of it,used it,not heard of it,not heard of it,used it,,"Containerisation, As a plug-in environment",No near-term plans to use,A lack of understanding with the organisation,"Infrequently, a few times a month",needs this,needs this,really needs this,really needs this,doesn’t need this,really needs this,very interested,modest interest,very interested,no interest,no interest,modest interest,very interested,no interest,no interest,no interest,3,don’t know what it is :shrug:,very interested,very interested,modest interest,modest interest,no interest,modest interest,very interested,modest interest,modest interest,no interest,modest interest,no interest,no interest,don’t know what it is :shrug:,don’t know what it is :shrug:,3,"Developer, full-stack",Architecturing entire front-end codebases from scratch,"I have a reasonable understanding of how WebAssembly works (separate VM, host interface)",< 1 year,Able to handle complex multi-server or microservices architectures,"I am an end-user, writing applications that are executed on a WebAssembly runtime",The ability for webassembly to operate on virtual and real filesystems with a variety of languages outside the web browser is a real game changer.
10/10/2023 12:19:09,not used,have used occasionally,not used,have used occasionally,not used,not used,not used,have used occasionally,not used,not used,not used,not used,not used,not used,,don’t want to use,want to use a lot,don’t want to use,want to use a little,don’t want to use,want to use a little,want to use a little,want to use a little,want to use a little,want to use a little,don’t want to use,don’t want to use,want to use a little,want to use a little,,heard of it,used it,heard of it,used it,heard of it,heard of it,,"Serverless, Backend services (excluding Serverless), As a plug-in environment",Don't know or not sure,A lack of understanding with the organisation,"Infrequently, a few times a month",really needs this,needs this,needs this,needs this,needs this,really needs this,very interested,don’t know what it is :shrug:,very interested,no interest,don’t know what it is :shrug:,modest interest,very interested,no interest,very interested,no interest,2,very interested,very interested,very interested,modest interest,no interest,modest interest,very interested,modest interest,very interested,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,very interested,3,Academic researcher,Not able to write any JavaScript,"I can confidently describe the inner workings of WebAssembly (wasm binary structure, linear memory)",2 years,Able to handle complex multi-server or microservices architectures,Research,"Interoperability between multiple languages, and essentially a portable compile target"
10/10/2023 12:24:19,not used,use frequently,use sometimes,use sometimes,not used,not used,have used occasionally,have used occasionally,not used,not used,have used occasionally,use sometimes,have used occasionally,not used,,don’t want to use,want to use a lot,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,,used it,used it,used it,used it,used it,used it,,"Internet of Things, Serverless, Audio / Video Processing, Artificial Intelligence, As a plug-in environment",Piloting or actively evaluating in test environments,None,"Very frequently, almost every day",really needs this,really needs this,doesn’t need this,needs this,doesn’t need this,really needs this,very interested,no interest,very interested,modest interest,no interest,very interested,very interested,no interest,very interested,modest interest,4,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,very interested,4,"Developer, full-stack","Working on existing front-end codebases using modern frameworks (React, Vue, etc.)","I can confidently describe the inner workings of WebAssembly (wasm binary structure, linear memory)",2 years,Able to handle complex multi-server or microservices architectures,"I work for a service provider or vendor, building a platform that integrates a WebAssembly runtime",The component model as as way to reuse software lowering the boundary (no network needed to reuse components!)
10/10/2023 12:33:21,not used,not used,not used,use frequently,not used,not used,not used,not used,not used,not used,not used,use frequently,not used,not used,,don’t want to use,don’t want to use,don’t want to use,want to use a lot,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,want to use a lot,don’t want to use,don’t want to use,don’t want to use,,heard of it,heard of it,heard of it,not heard of it,not heard of it,heard of it,,Web development,No near-term plans to use,"A lack of standardisation, e.g. finalised component model","Relatively frequently, a few times a week",really needs this,really needs this,doesn’t need this,doesn’t need this,really needs this,needs this,very interested,no interest,very interested,very interested,modest interest,no interest,no interest,very interested,very interested,very interested,3,modest interest,,,,,,modest interest,,,,,,,,,,3,"Developer, full-stack","Handling advanced front-end patterns (state management, data loading, etc.)","I am confident in using WebAssembly, but consider it a ‘black box’",3 years,Able to handle complex multi-server or microservices architectures,"I am an end-user, writing applications that are executed on a WebAssembly runtime",A better story for distributing WASM binaries with JS packages (would excite me)
10/10/2023 13:52:28,not used,use frequently,have used occasionally,use sometimes,not used,not used,use sometimes,have used occasionally,not used,not used,not used,use frequently,use sometimes,not used,I used PHP occasionally,want to use a little,want to use a lot,don’t want to use,want to use a lot,don’t want to use,want to use a little,want to use a lot,want to use a little,don’t want to use,don’t want to use,want to use a lot,don’t want to use,want to use a little,want to use a little,No,used it,used it,heard of it,heard of it,used it,used it,V8 and SpiderMonkey Wasm runtimes,"Web development, Serverless, Audio / Video Processing, Artificial Intelligence, As a plug-in environment",Piloting or actively evaluating in test environments,Missing language ecosystem integrations with Wasm.,"Very frequently, almost every day",really needs this,really needs this,really needs this,needs this,doesn’t need this,needs this,very interested,no interest,very interested,modest interest,don’t know what it is :shrug:,very interested,very interested,modest interest,very interested,modest interest,2,very interested,very interested,modest interest,no interest,very interested,modest interest,very interested,no interest,very interested,modest interest,modest interest,modest interest,modest interest,modest interest,very interested,modest interest,2,"Developer, full-stack","Handling advanced front-end patterns (state management, data loading, etc.)","I have a reasonable understanding of how WebAssembly works (separate VM, host interface)",3 years,Able to handle complex multi-server or microservices architectures,"I work for a service provider or vendor, building a platform that integrates a WebAssembly runtime",Interoperability between languages and reusing optimized and secure libraries in different languages.
10/10/2023 13:59:59,not used,not used,not used,use sometimes,not used,not used,not used,not used,not used,use sometimes,not used,have used occasionally,not used,not used,,don’t want to use,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,want to use a little,don’t want to use,don’t want to use,want to use a lot,want to use a lot,don’t want to use,don’t want to use,want to use a little,,heard of it,used it,heard of it,not heard of it,not heard of it,not heard of it,,As a plug-in environment,No near-term plans to use,"A lack of standardisation, e.g. finalised component model","Very infrequently, a few times a year",really needs this,doesn’t need this,doesn’t need this,needs this,needs this,really needs this,modest interest,very interested,very interested,no interest,no interest,no interest,modest interest,no interest,very interested,no interest,4,,,,,,,,,,,,,,,,,4,"Developer, full-stack","Handling advanced front-end patterns (state management, data loading, etc.)","I have a reasonable understanding of how WebAssembly works (separate VM, host interface)",4 years,Able to handle complex multi-server or microservices architectures,I would like to use WebAssembly as a component model,
10/10/2023 14:04:37,not used,use frequently,have used occasionally,not used,not used,not used,not used,not used,not used,not used,not used,not used,not used,not used,,don’t want to use,want to use a lot,want to use a little,don’t want to use,want to use a little,not heard of it,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,,heard of it,used it,heard of it,not heard of it,not heard of it,not heard of it,,"Web development, Game Development",Used in production for a few applications or business segments,A lack of viable use cases within the organisation I work,"Very infrequently, a few times a year",really needs this,doesn’t need this,doesn’t need this,doesn’t need this,needs this,really needs this,no interest,don’t know what it is :shrug:,modest interest,modest interest,very interested,no interest,modest interest,,very interested,no interest,4,no interest,modest interest,modest interest,don’t know what it is :shrug:,no interest,modest interest,modest interest,modest interest,modest interest,modest interest,modest interest,don’t know what it is :shrug:,no interest,don’t know what it is :shrug:,modest interest,modest interest,3,"Developer, front-end","Handling advanced front-end patterns (state management, data loading, etc.)","I have a reasonable understanding of how WebAssembly works (separate VM, host interface)",5+ years,"Setting up an entire back-end from scratch (Go, Node.js, etc.)","I am an end-user, writing applications that are executed on a WebAssembly runtime","I'm excited for the potential of WIT to become the defacto way of creating an extension system for your software. Many creative applications and video games allow extension through some scripting API but with WAMS, they can run in a safe and fast environment compiled from potentially any language."
10/10/2023 14:12:20,not used,use sometimes,not used,use sometimes,not used,not used,not used,not used,not used,not used,not used,not used,not used,not used,,don’t want to use,want to use a little,don’t want to use,want to use a lot,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,don’t want to use,,used it,used it,heard of it,not heard of it,not heard of it,not heard of it,,"Web development, Containerisation, Artificial Intelligence",Planning to use in the next year,"A lack of standardisation, e.g. finalised component model","Very infrequently, a few times a year",needs this,needs this,really needs this,doesn’t need this,doesn’t need this,really needs this,modest interest,no interest,very interested,don’t know what it is :shrug:,no interest,modest interest,very interested,no interest,no interest,no interest,2,,,,,,,,,,,,,,,,,2,"Developer, back-end","Working on existing front-end codebases using modern frameworks (React, Vue, etc.)","I am confident in using WebAssembly, but consider it a ‘black box’",2 years,Able to handle complex multi-server or microservices architectures,"I work for a service provider or vendor, building a platform that integrates a WebAssembly runtime",WASI is the thing I’m most excited to see evolve. Platforms like Atmo seem to be lambda competitors which is less interesting that building new runtimes with Wasi 
10/10/2023 14:22:49,not used,not used,not used,have used occasionally,use frequently,not used,not used,not used,not used,not used,not used,not used,not used,not used,,don’t want to use,don’t want to use,don’t want to use,don’t want to use,want to use a lot,not heard of it,don’t want to use,don’t want to use,don’t want to use,don’t want to use,don’t want to use,want to use a little,don’t want to use,don’t want to use,,not heard of it,not heard of it,not heard of it,not heard of it,not heard of it,not heard of it,,"Web development, As a plug-in environment",Don't know or not sure,None,"Very frequently, almost every day",needs this,needs this,needs this,really needs this,really needs this,doesn’t need this,don’t know what it is :shrug:,don’t know what it is :shrug:,don’t know what it is :shrug:,modest interest,modest interest,don’t know what it is :shrug:,very interested,don’t know what it is :shrug:,don’t know what it is :shrug:,very interested,4,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,no interest,5,"Developer, game or graphics",Architecturing entire front-end codebases from scratch,"I can confidently describe the inner workings of WebAssembly (wasm binary structure, linear memory)",4 years,Able to handle complex multi-server or microservices architectures,"I am an end-user, writing applications that are executed on a WebAssembly runtime",
